t,y
0.0,0.0
0.2763102111591014,0.0012228971854381452
0.5526204223182029,0.004702814235720094
0.8289306334773043,0.010176715365106984
1.1052408446364057,0.017406465322960196
1.381551055795507,0.026176590554221783
1.6578612669546087,0.03629223865788659
1.93417147811371,0.047577318659844214
2.2104816892728114,0.059872806155806896
2.486791900431913,0.07303519878390602
2.763102111591014,0.0869351087668558
3.0394123227501155,0.10145598043121937
3.3157225339092173,0.11649292167618601
3.5920327450683187,0.13195163933542045
3.86834295622742,0.14774746926122345
4.1446531673865215,0.16380449276796905
4.420963378545623,0.18005473180841677
4.697273589704724,0.19643741592829306
4.973583800863826,0.21289831465720166
5.249894012022927,0.22938912955265886
5.526204223182028,0.24586694062360429
5.80251443434113,0.2622937023244389
6.078824645500231,0.27863578473443423
6.355134856659332,0.2948635559238446
6.631445067818435,0.31095100186051416
6.907755278977536,0.32687538053220444
7.184065490136637,0.34261690725300187
7.460375701295739,0.35815846838948734
7.73668591245484,0.3734853609861392
8.012996123613942,0.38858505599176185
8.289306334773043,0.40344698299147663
8.565616545932144,0.4180623345337034
8.841926757091246,0.43242388831017065
9.118236968250347,0.4465258456007489
9.394547179409448,0.4603636845351224
9.67085739056855,0.47393402685117786
9.947167601727651,0.4872345169465941
10.223477812886753,0.5002637121264473
10.499788024045854,0.5130209830466075
10.776098235204955,0.5255064234411273
11.052408446364057,0.5377207683024463
11.328718657523158,0.549665319756763
11.60502886868226,0.5613418799439679
11.88133907984136,0.5727526902726648
12.157649291000462,0.5839003764765542
12.433959502159563,0.5947878989492815
12.710269713318665,0.6054185078812018
12.986579924477766,0.6157957027637723
13.26289013563687,0.6259231958658207
13.53920034679597,0.6358048793210672
13.815510557955072,0.6454447954983145
14.091820769114173,0.6548471103549285
14.368130980273275,0.6640160895008587
14.644441191432376,0.6729560767247289
14.920751402591478,0.6816714747556605
15.197061613750579,0.6901667280546722
15.47337182490968,0.6984463074478958
15.749682036068782,0.7065146964306196
16.025992247227883,0.7143763789864565
16.302302458386983,0.7220358287798769
16.578612669546086,0.729497499593043
16.854922880705185,0.736765816889465
17.13123309186429,0.743845170397556
17.407543303023388,0.7507399076167784
17.68385351418249,0.7574543281578453
17.960163725341594,0.7639926788364308
18.236473936500694,0.7703591494471267
18.512784147659797,0.7765578691510147
18.789094358818897,0.7825929034162762
19.065404569978,0.7884682514567686
19.3417147811371,0.7941878441185168
19.618024992296203,0.7997555421686442
19.894335203455302,0.8051751349454327
20.170645414614405,0.8104503393319991
20.446955625773505,0.8155847990195285
20.723265836932608,0.8205820840291589
20.999576048091708,0.8254456904644747
21.27588625925081,0.8301790404691801
21.55219647040991,0.8347854823669019
21.828506681569014,0.8392682909622317
22.104816892728113,0.8436306679840936
22.381127103887216,0.847875742654311
22.657437315046316,0.8520065723658833
22.93374752620542,0.8560261434569648
23.21005773736452,0.8599373720678899
23.486367948523622,0.8637431050698202
23.76267815968272,0.867446121054702
24.038988370841825,0.8710491313772442
24.315298582000924,0.874554781240546
24.591608793160027,0.8779656508178467
24.867919004319127,0.8812842564036304
25.14422921547823,0.8845130515880145
25.42053942663733,0.8876544284489761
25.696849637796433,0.8907107187575471
25.973159848955532,0.8936841951916221
26.249470060114636,0.8965770725544985
26.52578027127374,0.8993915089946913
26.80209048243284,0.9021296072239556
27.07840069359194,0.9047934157307954
27.35471090475104,0.9073849299870616
27.631021115910144,0.9099060936455219
27.907331327069244,0.9123587997265543
28.183641538228347,0.9147448917923402
28.459951749387447,0.9170661651071578
28.73626196054655,0.9193243677825572
29.01257217170565,0.9215212019063808
29.288882382864752,0.9236583246547421
29.565192594023852,0.9257373493862203
29.841502805182955,0.927759846717655
30.117813016342055,0.9297273455810345
30.394123227501158,0.9316413342610809
30.670433438660258,0.9335032614132184
30.94674364981936,0.9353145370616999
31.22305386097846,0.9370765335777359
31.499364072137563,0.9387905866375386
31.775674283296663,0.940457996160248
32.051984494455766,0.9420800272257632
32.328294705614866,0.9436579109725438
32.604604916773965,0.9451928454754909
32.88091512793307,0.9466859966040477
33.15722533909217,0.9481384988606972
33.43353555025127,0.9495514562000555
33.70984576141037,0.9509259428287887
33.98615597256948,0.9522630039865968
34.26246618372858,0.9535636567085312
34.53877639488768,0.9548288905689207
34.815086606046776,0.956059668407201
35.09139681720588,0.9572569270359464
35.36770702836498,0.9584215779314165
35.64401723952408,0.9595545079069326
35.92032745068319,0.9606565797694099
36.19663766184229,0.9617286329593688
36.47294787300139,0.9627714841747564
36.74925808416049,0.9637859279789099
37.025568295319594,0.964772737392991
37.301878506478694,0.9657326644732261
37.578188717637794,0.9666664408732815
37.85449892879689,0.9675747783921003
38.130809139956,0.9684583695075317
38.4071193511151,0.9693178878960741
38.6834295622742,0.9701539889390519
38.9597397734333,0.9709673102155457
39.236049984592405,0.9717584719823859
39.512360195751505,0.9725280776415205
39.788670406910605,0.9732767141950603
40.064980618069704,0.9740049526883008
40.34129082922881,0.9747133486410152
40.61760104038791,0.9754024424673088
40.89391125154701,0.9760727598843166
41.17022146270611,0.9767248123100261
41.446531673865216,0.9773590972504947
41.722841885024316,0.9779760986767351
41.999152096183415,0.9785762873915241
42.275462307342515,0.9791601213863987
42.55177251850162,0.9797280461890877
42.82808272966072,0.9802804952016233
43.10439294081982,0.9808178900293789
43.38070315197892,0.9813406408012617
43.65701336313803,0.9818491464812952
43.93332357429713,0.9823437951718138
44.20963378545623,0.9828249644084899
44.48594399661533,0.9832930214474062
44.76225420777443,0.983748323544385
45.03856441893353,0.9841912182267759
45.31487463009263,0.9846220435579023
45.59118484125174,0.9850411283943622
45.86749505241084,0.9854487926363695
46.14380526356994,0.9858453474713246
46.42011547472904,0.9862310956107907
46.696425685888144,0.9866063315210548
46.972735897047244,0.9869713416474423
47.24904610820634,0.987326404632553
47.52535631936544,0.9876717915285809
47.80166653052455,0.9880077660038769
48.07797674168365,0.9883345845439074
48.35428695284275,0.9886524966467614
48.63059716400185,0.9889617450133492
48.906907375160955,0.98926256573244
49.183217586320055,0.9895551884606721
49.459527797479154,0.9898398365976767
49.735838008638254,0.990116727456442
50.01214821979736,0.9903860724290483
50.28845843095646,0.9906480771479006
50.56476864211556,0.9909029416425763
50.84107885327466,0.9911508604924106
51.117389064433766,0.9913920229749319
51.393699275592866,0.9916266132102609
51.670009486751965,0.9918548103015826
51.946319697911065,0.9920767884717974
52.22262990907017,0.9922927171964533
52.49894012022927,0.9925027613330636
52.77525033138837,0.9927070812469032
53.05156054254748,0.992905832933384
53.32787075370658,0.993099168137098
53.60418096486568,0.9932872344676212
53.880491176024776,0.9934701755121654
54.15680138718388,0.9936481309451622
54.43311159834298,0.9938212366348654
54.70942180950208,0.9939896247470499
54.98573202066118,0.994153423845887
55.26204223182029,0.9943127589920739
55.53835244297939,0.9944677518382905
55.81466265413849,0.9946185207220566
56.09097286529759,0.9947651807560601
56.367283076456694,0.9949078439160264
56.64359328761579,0.9950466191261929
56.91990349877489,0.9951816123424567
57.19621370993399,0.9953129266332573
57.4725239210931,0.9954406622582553
57.7488341322522,0.9955649167448696
58.0251443434113,0.9956857849627275
58.3014545545704,0.9958033591960896
58.577764765729505,0.9959177292142982
58.854074976888604,0.9960289823403098
59.130385188047704,0.9961372035173581
59.406695399206804,0.9962424753738023
59.68300561036591,0.9963448782862085
59.95931582152501,0.9964444904407114
60.23562603268411,0.9965413878927054
