t,y
0.0,0.0
0.1,0.010544530578092652
0.2,0.021634291622317284
0.30000000000000004,0.03324340704698954
0.4,0.04534612021683631
0.5,0.05791681816075452
0.6000000000000001,0.07093005500624025
0.7000000000000001,0.08436057462982188
0.8,0.09818333251978906
0.9,0.11237351684843205
1.0,0.1269065687519248
1.1,0.14175820181686524
1.2000000000000002,0.1569044207733616
1.3,0.17232153939538924
1.4000000000000001,0.18798619760997048
1.5,0.2038753778175247
1.6,0.219966420426514
1.7000000000000002,0.23623703860625925
1.8,0.2526653322625332
1.9000000000000001,0.26922980124123863
2.0,0.2859093577661619
2.1,0.3026833381174513
2.2,0.31953151355809695
2.3000000000000003,0.3364341005163053
2.4000000000000004,0.3533717700322371
2.5,0.37032565647814714
2.6,0.38727736556149456
2.7,0.40420898162110314
2.8000000000000003,0.42110307422695065
2.9000000000000004,0.43794270409461367
3.0,0.4547114283258518
3.1,0.4713933049872217
3.2,0.48797289703900715
3.3000000000000003,0.5044352756271282
3.4000000000000004,0.5207660227510297
3.5,0.5369512333208833
3.6,0.5529775166177354
3.7,0.5688319971705114
3.8000000000000003,0.5845023150640504
3.9000000000000004,0.5999766256925747
4.0,0.6152435989732177
4.1000000000000005,0.630292418034425
4.2,0.6451127773942174
4.3,0.6596948806434574
4.4,0.6740294376493948
4.5,0.6881076612948762
4.6000000000000005,0.7019212637687006
4.7,0.715462452422678
4.800000000000001,0.7287239252110033
4.9,0.7416988657275938
5.0,0.7543809378570685
5.1000000000000005,0.7667642800550382
5.2,0.7788434992733736
5.300000000000001,0.7906136645460853
5.4,0.8020703002514014
5.5,0.8132093790655739
5.6000000000000005,0.8240273146238665
5.7,0.834520953904084
5.800000000000001,0.8446875693479095
5.9,0.8545248507351844
6.0,0.8640308968261491
6.1000000000000005,0.8732042067865116
6.2,0.882043671410058
6.300000000000001,0.8905485641533558
6.4,0.8987185319969186
6.5,0.9065535861470159
6.6000000000000005,0.9140540925921115
6.7,0.9212207625277092
6.800000000000001,0.9280546426631614
6.9,0.9345571054237767
7.0,0.9407298390613242
7.1000000000000005,0.9465748376857911
7.2,0.9520943912310021
7.300000000000001,0.9572910753664507
7.4,0.96216774136743
7.5,0.9667275059552835
7.6000000000000005,0.9709737411193231
7.7,0.9749100639316731
7.800000000000001,0.9785403263660293
7.9,0.9818686051310201
8.0,0.9848991915285753
8.1,0.9876365813473993
8.200000000000001,0.9900854648013647
8.3,0.992250716522322
8.4,0.9941373856165276
8.5,0.9957506857935898
8.6,0.9970959855765126
8.700000000000001,0.998178798601122
8.8,0.9990047740128429
8.9,0.9995796869684852
9.0,0.9999094292503939
9.1,1.0
9.200000000000001,0.9998574965775076
9.3,0.9994881055541384
9.4,0.9988980938430551
9.5,0.9980937999747711
9.600000000000001,0.9970816255225577
9.700000000000001,0.9958680266830545
9.8,0.9944595060169878
9.9,0.9928626043546137
10.0,0.9910838928701934
10.100000000000001,0.9891299653295342
10.200000000000001,0.987007430514328
10.3,0.9847229048267446
10.4,0.9822830050774499
10.5,0.979694341459946
10.600000000000001,0.9769635107138597
10.700000000000001,0.9740970894795284
10.8,0.9711016278459835
10.9,0.9679836430941553
11.0,0.9647496136368838
11.100000000000001,0.9614059731570602
11.200000000000001,0.9579591049449858
11.3,0.9544153364357892
11.4,0.9507809339475177
11.5,0.9470620976202802
11.600000000000001,0.9432649565566046
11.700000000000001,0.9393955641629486
11.8,0.9354598936920958
11.9,0.9314638339859596
12.0,0.92741318541812
12.100000000000001,0.9233136560352229
12.200000000000001,0.9191708578961804
12.3,0.9149903036079361
12.4,0.9107774030563732
12.5,0.9065374603307814
12.600000000000001,0.9022756708401293
12.700000000000001,0.8979971186192333
12.8,0.8937067738227608
12.9,0.889409490404863
13.0,0.8851100039820863
13.100000000000001,0.8808129298770868
13.200000000000001,0.8765227613405356
13.3,0.8722438679484885
13.4,0.867980494172375
13.5,0.8637367581186516
13.600000000000001,0.8595166504350644
13.700000000000001,0.8553240333803627
13.8,0.8511626400542212
13.9,0.8470360737840353
14.0,0.8429478076651801
14.100000000000001,0.8389011842512436
14.200000000000001,0.8348994153906829
14.3,0.8309455822062798
14.4,0.8270426352137249
14.5,0.8231933945755974
14.600000000000001,0.819400550486969
14.700000000000001,0.8156666636888125
14.8,0.8119941661053602
14.9,0.8083853616015293
15.0,0.8048424268565013
15.100000000000001,0.8013674123495201
15.200000000000001,0.79796224345396
15.3,0.7946287216356962
