t,y
0.0,0.0
0.1,0.022412999656154894
0.2,0.0477187368186198
0.30000000000000004,0.07562227498381305
0.4,0.10583003110687747
0.5,0.13805133153308047
0.6000000000000001,0.17199986864490754
0.7000000000000001,0.20739505545175876
0.8,0.24396327606337767
0.9,0.28143903067561526
1.0,0.3195659743554678
1.1,0.3580978495394398
1.2000000000000002,0.39679931275336416
1.3,0.4354466566213151
1.4000000000000001,0.47382842875494535
1.5,0.5117459496014543
1.6,0.5490137317777279
1.7000000000000002,0.5854598038294938
1.8,0.6209259417273592
1.9000000000000001,0.6552678117463218
2.0,0.68835502867195
2.1,0.7200711335353244
2.2,0.7503134953005709
2.3000000000000003,0.778993141114194
2.4000000000000004,0.8060345198752942
2.5,0.8313752040012629
2.6,0.8549655343458129
2.7,0.8767682132766081
2.8000000000000003,0.8967578509396782
2.9000000000000004,0.9149204697287915
3.0,0.9312529719415896
3.1,0.9457625755422359
3.2,0.9584662228643038
3.3000000000000003,0.9693899669794004
3.4000000000000004,0.9785683403283597
3.5,0.9860437100645588
3.6,0.9918656243948333
3.7,0.996090154024369
3.8000000000000003,0.998779232619674
3.9000000000000004,1.0
4.0,0.9998241515541748
4.1000000000000005,0.9983272971584052
4.2,0.9955883326428654
4.3,0.9916888266224239
4.4,0.9867124252711849
4.5,0.9807442773831613
4.6000000000000005,0.9738704818236947
4.7,0.9661775592396035
4.800000000000001,0.9577519496616572
4.9,0.9486795374020859
5.0,0.9390452044234818
5.1000000000000005,0.9289324131346843
5.2,0.9184228193549647
5.300000000000001,0.9075959159808908
5.4,0.8965287076914167
5.5,0.8852954168366649
5.6000000000000005,0.8739672204751482
5.7,0.8626120183532999
5.800000000000001,0.8512942314606001
5.9,0.8400746306435878
6.0,0.8290101946229651
6.1000000000000005,0.8181539966299619
6.2,0.8075551187612929
6.300000000000001,0.7972585930464364
6.4,0.787305368126593
6.5,0.7777323003614466
6.6000000000000005,0.7685721681076421
6.7,0.7598537078514992
6.800000000000001,0.751601670827684
6.9,0.7438368987150612
7.0,0.7365764169704266
7.1000000000000005,0.7298335443399152
7.2,0.7236180170761901
7.300000000000001,0.7179361263866084
7.4,0.7127908676429994
7.5,0.7081820998969756
7.6000000000000005,0.7041067142653546
7.7,0.7005588097777858
7.800000000000001,0.6975298753125215
7.9,0.6950089762859422
8.0,0.6929829448063832
8.1,0.6914365720525113
8.200000000000001,0.6903528016904069
8.3,0.689712923201123
8.4,0.6894967640512771
8.5,0.6896828797026963
8.6,0.6902487405227686
8.700000000000001,0.691170914724493
8.8,0.6924252465337807
8.9,0.6939870288509197
9.0,0.6958311697428201
9.1,0.6979323521723317
9.200000000000001,0.7002651864401522
9.3,0.7028043548832985
9.4,0.7055247484414237
9.5,0.7084015947681409
9.600000000000001,0.7114105776286569
9.700000000000001,0.7145279473871754
9.8,0.717730622447447
9.9,0.7209962815673183
10.0,0.7243034470229813
10.100000000000001,0.727631558650667
10.200000000000001,0.7309610388426421
10.3,0.7342733486204286
10.4,0.7375510349510859
10.5,0.7407777695120952
10.600000000000001,0.7439383791468384
10.700000000000001,0.7470188682858074
10.8,0.7500064336385429
10.9,0.752889471487864
11.0,0.7556575779412711
11.100000000000001,0.7583015425144864
11.200000000000001,0.7608133354390513
11.3,0.7631860890997565
11.4,0.7654140740185565
11.5,0.7674926698095993
11.600000000000001,0.7694183315351985
11.700000000000001,0.7711885518951198
11.8,0.772801819681547
11.9,0.7742575749297088
12.0,0.7755561611894853
12.100000000000001,0.7766987753365631
12.200000000000001,0.7776874153329748
12.3,0.7785248263363425
12.4,0.7792144455449462
12.5,0.7797603461520852
12.600000000000001,0.7801671807681592
12.700000000000001,0.7804401246527098
12.8,0.7805848190814224
12.9,0.7806073151549685
13.0,0.7805140183377269
13.100000000000001,0.7803116339949725
13.200000000000001,0.780007114177238
13.3,0.77960760588034
13.4,0.7791204009891693
13.5,0.77855288809289
13.600000000000001,0.7779125063387728
13.700000000000001,0.7772067014716617
13.8,0.7764428841860788
13.9,0.7756283908983744
14.0,0.7747704470271543
14.100000000000001,0.7738761328515994
14.200000000000001,0.7729523519992691
14.3,0.7720058025976438
14.4,0.7710429511070528
14.5,0.770070008836827
14.600000000000001,0.7690929111315252
14.700000000000001,0.7681172991999883
14.8,0.7671485045467644
14.9,0.7661915359531858
15.0,0.765251068944045
15.100000000000001,0.7643314376654655
15.200000000000001,0.7634366290901548
15.3,0.7625702794578109
15.4,0.7617356728509712
15.5,0.7609357418000908
15.600000000000001,0.7601730698060515
15.700000000000001,0.7594498956636424
15.8,0.7587681194657933
15.9,0.7581293101654396
16.0,0.7575347145698419
16.1,0.7569852676409238
16.2,0.7564816039747111
16.3,0.7560240703331904
16.400000000000002,0.7556127391028479
16.5,0.755247422555718
16.6,0.7549276877909662
16.7,0.7546528722377692
16.8,0.7544220996035119
16.900000000000002,0.754234296155059
17.0,0.7540882072249957
17.1,0.7539824138392762
17.2,0.7539153493675659
17.3,0.7538853161027236
17.400000000000002,0.7538905016812559
17.5,0.753928995262172
17.6,0.7539988033874183
17.7,0.7540978654529477
17.8,0.7542240687254215
17.900000000000002,0.7543752628455438
18.0,0.7545492737650231
18.1,0.75474391707013
18.2,0.7549570106507398
18.3,0.7551863866795686
18.400000000000002,0.7554299028720295
18.5,0.755685453002703
18.6,0.75595097665982
18.7,0.7562244682243819
18.8,0.7565039850655464
18.900000000000002,0.7567876549487159
19.0,0.7570736826573106
19.1,0.7573603558335207
19.200000000000003,0.7576460500473848
19.3,0.7579292331073157
19.400000000000002,0.7582084686287036
19.5,0.7584824188804548
19.6,0.7587498469322622
19.700000000000003,0.7590096181280709
19.8,0.7592607009135706
19.900000000000002,0.759502167047649
20.0,0.7597331912295537
20.1,0.7599530501750534
20.200000000000003,0.7601611211761683
20.3,0.7603568801800564
20.400000000000002,0.7605398994234053
20.5,0.7607098446592037
20.6,0.7608664720130554
20.700000000000003,0.7610096245062721
20.8,0.7611392282828292
20.900000000000002,0.7612552885769424
21.0,0.7613578854574866
21.1,0.7614471693847875
21.200000000000003,0.7615233566144511
21.3,0.7615867244819031
21.400000000000002,0.7616376066001587
21.5,0.7616763880020988
21.6,0.7617035002571573
21.700000000000003,0.7617194165908712
21.8,0.7617246470342095
21.900000000000002,0.7617197336279894
22.0,0.761705245706036
22.1,0.7616817752790356
22.200000000000003,0.7616499325393059
22.3,0.7616103415049496
22.400000000000002,0.7615636358201031
22.5,0.7615104547262317
22.6,0.7614514392176718
22.700000000000003,0.7613872283928985
22.8,0.7613184560112961
22.900000000000002,0.7612457472635411
23.0,0.7611697157621031
23.1,0.7610909607567825
23.200000000000003,0.7610100645787086
23.3,0.7609275903147633
23.400000000000002,0.7608440797130127
23.5,0.7607600513184232
23.6,0.7606759988368877
23.700000000000003,0.7605923897244449
23.8,0.7605096639974712
23.900000000000002,0.760428233258643
24.0,0.7603484799325375
24.1,0.7602707567039094
24.200000000000003,0.7601953861509277
24.3,0.7601226605649882
24.400000000000002,0.7600528419481299
24.5,0.759986162178581
24.6,0.7599228233345273
24.700000000000003,0.7598629981658577
24.8,0.7598068307033554
24.900000000000002,0.7597544369946185
25.0,0.759705905955851
25.1,0.7596613003286091
25.200000000000003,0.7596206577305896
25.3,0.7595839917896051
25.400000000000002,0.7595512933500116
25.5,0.7595225317410256
25.6,0.7594976560965901
25.700000000000003,0.7594765967167141
25.8,0.7594592664605165
25.900000000000002,0.7594455621615595
26.0,0.7594353660564249
26.1,0.7594285472179068
26.200000000000003,0.7594249629846223
26.3,0.7594244603793051
26.400000000000002,0.7594268775085192
26.5,0.7594320449370223
26.6,0.7594397870305136
26.700000000000003,0.7594499232610048
26.8,0.759462269469575
26.900000000000002,0.7594766390817816
27.0,0.7594928442715178
27.1,0.7595106970696145
27.200000000000003,0.7595300104139945
27.3,0.7595505991386734
27.400000000000002,0.7595722808993955
27.5,0.7595948770341522
27.6,0.7596182133572925
27.700000000000003,0.7596421208863711
27.8,0.7596664365012953
27.900000000000002,0.7596910035357344
28.0,0.7597156723011294
28.1,0.7597403005440017
28.200000000000003,0.7597647538375869
28.3,0.7597889059091297
28.400000000000002,0.7598126389044677
28.5,0.7598358435917835
28.6,0.7598584195066469
28.700000000000003,0.7598802750406817
28.8,0.759901327476377
28.900000000000002,0.7599215029707281
29.0,0.759940736490531
29.1,0.7599589717022751
29.200000000000003,0.7599761608196713
29.3,0.7599922644119207
29.400000000000002,0.7600072511758905
29.5,0.7600210976753885
29.6,0.7600337880507368
29.700000000000003,0.7600453137018457
29.8,0.7600556729479631
29.900000000000002,0.7600648706672285
30.0,0.7600729179191144
30.1,0.7600798315527595
30.200000000000003,0.7600856338041244
30.3,0.760090351884797
30.400000000000002,0.7600940175651774
30.5,0.7600966667546523
30.6,0.7600983390812505
30.700000000000003,0.7600990774731365
30.8,0.7600989277441663
30.900000000000002,0.7600979381855845
31.0,0.7600961591658045
31.1,0.7600936427400528
31.200000000000003,0.7600904422715193
31.3,0.7600866120655009
31.400000000000002,0.7600822070178671
31.5,0.7600772822790407
31.6,0.7600718929345205
31.700000000000003,0.7600660937028372
31.8,0.7600599386516864
31.900000000000002,0.7600534809328416
32.0,0.7600467725363106
32.1,0.7600398640640752
32.2,0.7600328045236213
32.300000000000004,0.7600256411413423
32.4,0.7600184191957967
